,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue Id,Venue Name,Venue Latitude,Venue Longitude,Venue Category,rating
1066,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,5c71f0fe872f7d00396ef2a6,Gold Room,40.661896,-73.95368,Restaurant,0
1067,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,4d2a569f3c7954815996df9b,Castillo De Las Rosas,40.65752954260115,-73.95995027383191,Spanish Restaurant,0
1068,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,4c62c0caec94a593eafa29ca,King Wok & Fresh Tortilla,40.65649515346829,-73.95022793927845,Asian Restaurant,0
1069,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,5cccd40b065ef5002c5a3a19,Bonafini,40.657018,-73.960021,Italian Restaurant,0
1070,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,4b0b1f41f964a520422d23e3,Hai Sun,40.65766539831928,-73.96028280258177,Chinese Restaurant,0
1071,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,4b92c487f964a520df1934e3,New Golden Restaurant,40.65956529,-73.960611,Chinese Restaurant,0
1072,Ocean Hill,40.67840255479536,-73.91306831787395,4d55d7e5ba5b224b3a5d1314,Magic Soul Food,40.676341810550426,-73.91060996039094,Southern / Soul Food Restaurant,6.7
1073,Ocean Hill,40.67840255479536,-73.91306831787395,4d669e1e13a6236a71789b68,Sing Wah Sing,40.67784554923943,-73.91081852876094,Chinese Restaurant,0
1074,Ocean Hill,40.67840255479536,-73.91306831787395,4f4464ed19836ed00193d4a6,Good Taste Chinese Restaurant,40.679409,-73.910928,Chinese Restaurant,0
1075,Ocean Hill,40.67840255479536,-73.91306831787395,4baa3e43f964a52006573ae3,Country Kitchen Soul Food Resturant,40.6766774476509,-73.91658393184603,Southern / Soul Food Restaurant,0
1076,Ocean Hill,40.67840255479536,-73.91306831787395,4c4b517a959220a1a94f650f,Fish N Chicks LLC,40.6816221176697,-73.91140815816938,Seafood Restaurant,0
1077,City Line,40.67856995727479,-73.86797598081334,4beb5caa415e20a16b50e6bb,El Rey II Restaurant,40.678182540276325,-73.86987617320915,Latin American Restaurant,7.8
1078,City Line,40.67856995727479,-73.86797598081334,51155739e4b013e49ab4a6fb,Barzola,40.681656054552754,-73.87140462683872,South American Restaurant,7.3
1079,City Line,40.67856995727479,-73.86797598081334,52e9007011d2656b10d84297,Checkers,40.678593757843814,-73.86683598160744,Fast Food Restaurant,6.3
1080,City Line,40.67856995727479,-73.86797598081334,4d978a6c61a3a1cde451b842,El Castillo De Jagua,40.67761527348966,-73.86420083788984,Cuban Restaurant,6.4
1081,City Line,40.67856995727479,-73.86797598081334,4e4cde0cbd413c4cc66cceeb,Panda House Chinese Restaurant,40.67696831187247,-73.86976228046414,Chinese Restaurant,0
1082,City Line,40.67856995727479,-73.86797598081334,4d0d0050f393224b4fda19ee,Yang Kee's Chinese Kitchen,40.67763066375755,-73.86419654004932,Chinese Restaurant,0
1083,City Line,40.67856995727479,-73.86797598081334,5814932438fa2127480f4cf3,Aztec Soul,40.68131210000001,-73.8718201,Mexican Restaurant,0
